name,ssn,phone_number,email,address,car_plate,phone_model,residence_type,job_type,blood_type,favorite_color,marital_status,pet_type,vehicle_type,family_size,hobby,birth_year,mobile_carrier,sns_usage
장옥순,810624-1877356,010-4230-1299,caseoyeon@ihwang.org,세종특별자치시 세종시 조치원읍 침산리,927바1343,Sony Xperia 1 III,기숙사,마케터,A,회색,미혼,없음,자전거,3,요리,1988,SKT,미사용
김민지,800208-1954131,010-7521-1354,jeongjagim@yuhanhoesa.kr,세종특별자치시 세종시 장군면 봉안리,467나3405,Sony Xperia 5 II,연립주택,간호사,AB,주황,사별,새,자전거,5,등산,2009,LG U+,사용
최민준,860509-1532581,010-2661-3473,sinyeongsu@gimgweon.org,대전광역시 중구 문창동,286나2928,Pixel 7,빌라,디자이너,AB,분홍,이혼,파충류,오토바이,3,게임,1997,알뜰폰,사용
김경숙,110917-4127702,010-5634-1851,xi@ju.com,세종특별자치시 세종시 금남면 국곡리,74사2996,Galaxy A32,다가구,디자이너,B,분홍,기혼,파충류,오토바이,6,여행,2007,알뜰폰,사용
김경희,870806-2004605,010-1731-9481,jeongja07@ju.kr,부산광역시 북구 구포동,178사9464,LG Q92,아파트,연구원,B,흰색,기혼,새,트럭,2,독서,1985,KT,사용
김영길,900705-2812537,010-1210-2349,yejun50@yanggimi.org,광주광역시 동구 금남로3가,557가8810,Galaxy A32,원룸,교사,A,보라,미혼,파충류,버스,2,여행,2004,KT,미사용
한상훈,560118-1027559,010-8586-8099,myeongjai@yuhanhoesa.com,대구광역시 중구 대안동,199가2037,Galaxy A32,원룸,회사원,B,회색,기혼,없음,SUV,5,게임,1984,SKT,사용
장지민,630616-2337556,010-4200-9514,coeseungmin@yuhanhoesa.kr,전라북도 전주시 완산구 다가동2가,246마7226,Pixel 4a,빌라,연구원,O,파랑,사별,없음,전기차,6,운동,1993,LG U+,사용
오경희,600703-2663765,010-3019-3883,kcoe@jusighoesa.net,광주광역시 북구 누문동,192사9214,Pixel 8,원룸,교사,AB,빨강,사별,물고기,승용차,2,자전거,2006,SKT,사용
김영식,080501-4553092,010-5708-4048,oboram@jusighoesa.kr,강원도 속초시 설악동,603마3959,Pixel 7,기숙사,연구원,AB,초록,이혼,강아지,버스,2,자전거,1982,알뜰폰,사용
송예원,440422-2488271,010-5447-5571,bi@gimsingim.kr,서울특별시 구로구 천왕동,399다6209,LG Velvet,오피스텔,간호사,O,회색,기혼,파충류,버스,1,영화감상,1997,LG U+,사용
김중수,730425-2829673,010-1562-5121,sumin76@simi.net,충청북도 괴산군 청천면 귀만리,73나4366,Galaxy S10,다가구,교사,AB,초록,사별,햄스터,SUV,6,운동,1987,KT,미사용
박은정,100109-3555306,010-9053-8466,gimyeeun@yu.net,울산광역시 동구 미포동,317라6938,Galaxy Z Fold,원룸,공무원,AB,분홍,기혼,새,전기차,2,등산,1988,SKT,미사용
서경자,120717-4830203,010-4382-5985,yeongil23@ju.net,서울특별시 강남구 수서동,893나2638,Galaxy A12,기숙사,의사,O,보라,사별,강아지,승용차,2,사진,1989,KT,사용
윤영수,090204-4429472,010-3322-6311,yangseonyeong@muni.com,강원도 평창군 평창읍 계장리,962가1601,OnePlus 8T,다가구,프리랜서,B,파랑,이혼,물고기,전기차,5,여행,1997,LG U+,사용
최정식,001215-3524988,010-6554-8515,jimin96@jusighoesa.com,광주광역시 북구 망월동,126사1393,Motorola Moto G Power,연립주택,연구원,A,검정,기혼,햄스터,SUV,2,사진,2006,SKT,미사용
김중수,551103-2864595,010-2351-9713,than@yu.kr,서울특별시 금천구 가산동,800마7696,LG V60,단독주택,공무원,B,보라,사별,물고기,트럭,6,독서,2006,LG U+,미사용
한영희,610802-1762516,010-7417-5693,gimyejun@gimgimjang.kr,경상북도 영양군 청기면 사리,894가8959,Realme GT,단독주택,공무원,B,보라,이혼,파충류,자전거,5,운동,2000,SKT,미사용
전영호,710401-2593980,010-9318-6261,myeongja94@seongani.kr,서울특별시 강동구 성내동,989라3647,Galaxy S10,아파트,공무원,O,흰색,이혼,새,오토바이,1,자전거,2004,LG U+,미사용
이동현,440224-2744451,010-1980-7008,seoyeong05@hanjang.com,전라남도 나주시 동강면 곡천리,321나7635,iPhone 13,아파트,프리랜서,AB,노랑,사별,물고기,트럭,4,영화감상,2006,SKT,미사용
이영자,910621-1195710,010-1147-1688,ehong@yangbag.com,충청북도 보은군 회인면 애곡리,310다2385,iPhone 6S,오피스텔,마케터,O,보라,이혼,햄스터,트럭,1,게임,1993,SKT,미사용
우병철,700910-2495777,010-3498-7629,seoyeon54@yuhanhoesa.kr,충청북도 음성군 원남면 상노리,119사1949,iPhone XR,연립주택,학생,O,회색,기혼,고양이,SUV,4,자전거,1989,LG U+,사용
차지은,761114-2878499,010-4836-9383,jia51@coejeong.com,충청남도 서천군 화양면 남성리,275라7083,Galaxy S23,오피스텔,의사,AB,빨강,미혼,새,자전거,3,독서,1990,SKT,미사용
배서영,010129-4423137,010-2404-1004,janghyeonji@jusighoesa.net,울산광역시 남구 무거동,622마3257,Pixel 8,오피스텔,교사,O,검정,기혼,물고기,오토바이,2,독서,1981,LG U+,사용
최지현,911118-1103947,010-8833-3276,cunja66@gimi.kr,부산광역시 사하구 다대동,474바6402,Motorola Edge 20,빌라,간호사,AB,초록,이혼,새,SUV,2,운동,2010,KT,미사용
장성훈,740215-2208807,010-8844-9002,ijeongsun@gimgim.com,서울특별시 강서구 방화동,171가4458,Galaxy Note 10,단독주택,간호사,A,회색,기혼,파충류,오토바이,5,운동,1999,SKT,사용
이상호,501217-2575480,010-1880-9395,haeungim@gimsimgim.kr,경상남도 통영시 정량동,343마7861,iPhone SE,원룸,회사원,O,검정,기혼,새,오토바이,1,영화감상,2003,알뜰폰,미사용
손도윤,920929-1136679,010-9837-4147,ijieun@ju.kr,경상북도 성주군 벽진면 외기리,517사9682,Galaxy S10,다가구,회사원,B,노랑,기혼,햄스터,전기차,4,사진,1988,알뜰폰,사용
장영진,500202-2207987,010-3086-4759,ogim@ibag.net,제주특별자치도 서귀포시 안덕면 덕수리,79가8715,Xiaomi Poco F3,빌라,간호사,AB,검정,사별,파충류,트럭,6,독서,1991,LG U+,사용
김재현,500303-2617693,010-7741-7743,hgim@jusighoesa.org,강원도 원주시 판부면 서곡리,979라3971,Galaxy S23,기숙사,의사,O,빨강,사별,물고기,SUV,4,게임,2002,알뜰폰,사용
이시우,541203-1737275,010-2079-4074,ijunyeong@gimi.com,충청남도 홍성군 서부면 중리,336마6039,Oppo Reno 6,아파트,마케터,A,보라,기혼,햄스터,버스,1,운동,1987,SKT,미사용
김영수,140724-4218148,010-7863-6124,minjunca@ogim.com,경상남도 창녕군 남지읍 대곡리,697마3877,iPhone 13,기숙사,학생,A,초록,이혼,없음,오토바이,6,수영,1993,SKT,미사용
이은서,770615-1799540,010-3857-4988,minseogim@coehan.org,충청남도 서천군 판교면 저산리,854가4465,iPhone XS,아파트,의사,A,검정,사별,햄스터,자전거,5,독서,1996,SKT,미사용
이순자,030123-3410400,010-8903-5369,iminjun@jusighoesa.com,전라남도 보성군 벌교읍 대포리,955나7869,iPhone 11,원룸,자영업,AB,흰색,미혼,새,버스,6,쇼핑,1992,LG U+,사용
전아름,511217-2239332,010-4532-7475,agim@yuhanhoesa.net,충청북도 단양군 가곡면 여천리,867가3738,Xiaomi Poco F3,다가구,교사,A,보라,미혼,햄스터,트럭,5,게임,2002,LG U+,사용
한정식,821113-1285059,010-9714-5405,bagjaeho@isong.com,경기도 김포시 양촌읍 대포리,185바7845,Galaxy S21,오피스텔,공무원,O,파랑,미혼,없음,승용차,3,영화감상,1989,KT,사용
김건우,590303-2339512,010-3824-5858,yeonghogim@yuhanhoesa.org,충청남도 청양군 대치면 탄정리,301바5774,Galaxy S22,기숙사,디자이너,O,초록,미혼,없음,SUV,6,수영,2010,LG U+,사용
윤정훈,540205-1696562,010-1133-9762,siugim@jusighoesa.com,광주광역시 동구 수기동,744사9782,Xiaomi Redmi Note 10,단독주택,간호사,B,노랑,이혼,없음,자전거,2,음악감상,2000,알뜰폰,사용
이정남,820821-2551307,010-8453-5649,jgim@coenocoe.com,울산광역시 북구 달천동,163다2570,Galaxy Note 20,아파트,공무원,AB,분홍,미혼,새,트럭,1,여행,2000,SKT,미사용
류수진,890703-1925094,010-3709-1416,miyeongim@yuhanhoesa.kr,인천광역시 강화군 교동면 대룡리,371가2243,Pixel 4,아파트,프리랜서,AB,회색,미혼,없음,자전거,5,운동,1990,KT,미사용
이성현,660509-1354213,010-5447-8568,oyang@gimryugim.com,충청남도 서천군 한산면 종지리,889라1567,iPhone 11,빌라,학생,AB,주황,기혼,물고기,전기차,6,수영,1994,알뜰폰,미사용
윤순옥,150128-4368805,010-9018-5930,aji@ju.com,충청북도 청주시 상당구 남일면 신송리,574나4734,Galaxy Z Flip,연립주택,연구원,A,빨강,기혼,없음,승용차,3,여행,2001,LG U+,사용
이옥자,871101-1765688,010-1610-7849,yejicoe@hongbaeg.com,대구광역시 중구 교동,640라3727,LG Velvet,단독주택,디자이너,B,보라,미혼,물고기,전기차,3,독서,1989,알뜰폰,미사용
차상현,051222-4217972,010-9728-3844,jihun81@gimcoejeon.net,전라남도 고흥군 두원면 풍류리,798가2475,LG Q92,원룸,공무원,AB,흰색,이혼,새,오토바이,5,수영,1998,LG U+,사용
이은주,030923-3883914,010-8392-1052,gyeongja95@minjang.kr,울산광역시 동구 일산동,466가5863,Pixel 7,오피스텔,학생,A,노랑,미혼,고양이,SUV,2,수영,1988,SKT,사용
이예지,080724-3269628,010-6852-7729,rjo@iryu.net,울산광역시 울주군 두서면 인보리,587나3398,Sony Xperia 1 III,오피스텔,자영업,AB,초록,기혼,없음,SUV,4,등산,1986,LG U+,사용
이영일,120412-4150773,010-1795-6234,jihu81@jusighoesa.com,서울특별시 동작구 신대방동,437가8812,Xiaomi Mi 11,연립주택,프리랜서,B,회색,사별,햄스터,승용차,6,게임,2009,KT,사용
김은경,141231-3378585,010-1380-6404,hyeonjun69@ju.com,대구광역시 달성군 논공읍 상리,885라2255,iPhone 12,다가구,마케터,AB,주황,기혼,새,전기차,6,음악감상,2006,LG U+,사용
김경숙,010515-3658854,010-7347-2318,ijeongja@jusighoesa.com,전라북도 부안군 줄포면 장동리,645나6551,Galaxy M12,원룸,디자이너,O,보라,사별,햄스터,트럭,5,영화감상,1991,SKT,미사용
박상철,920418-1695818,010-7976-6790,oseunghyeon@gimgo.net,광주광역시 광산구 운남동,667라1533,Galaxy Z Flip,오피스텔,디자이너,O,보라,미혼,없음,자전거,4,수영,1991,LG U+,미사용
박지아,590421-1344367,010-9772-8665,yeweongim@gimgim.com,부산광역시 기장군 일광면 용천리,17마7884,iPhone 6S,연립주택,개발자,B,주황,미혼,고양이,버스,1,운동,1999,SKT,미사용
이수민,490521-1575673,010-2378-7420,tgim@ian.com,경상남도 창원시 마산회원구 내서읍 원계리,177마5881,Xiaomi Redmi Note 10,기숙사,공무원,O,회색,미혼,강아지,자전거,6,게임,2000,LG U+,사용
박민준,101219-3199498,010-9649-9791,yeonghocoe@yu.kr,인천광역시 미추홀구 도화동,429바9389,Sony Xperia 5 II,연립주택,학생,AB,빨강,기혼,햄스터,버스,2,여행,2005,LG U+,미사용
김은지,901112-2473845,010-1081-8081,ono@habag.com,강원도 평창군 평창읍 용항리,371마5723,Redmi 9,다가구,연구원,O,보라,이혼,없음,전기차,4,음악감상,1995,LG U+,미사용
김은지,911028-1423561,010-4515-1653,yejuni@yu.kr,대구광역시 수성구 매호동,802가7652,Galaxy S23,원룸,개발자,O,검정,기혼,물고기,버스,6,독서,2000,알뜰폰,미사용
문현주,720610-2639388,010-5156-1614,jominsu@ju.com,인천광역시 남동구 간석동,946나3055,Galaxy A12,연립주택,간호사,B,노랑,기혼,물고기,버스,3,수영,1982,SKT,미사용
오현숙,600322-1464393,010-3891-5912,wgim@seonggim.kr,광주광역시 광산구 사호동,387마6302,iPhone 11,기숙사,마케터,A,회색,기혼,파충류,SUV,5,음악감상,2007,LG U+,미사용
오현준,521121-2204795,010-8673-7585,seonghyeon09@ju.net,강원도 춘천시 사북면 신포리,341마4260,Galaxy Z Fold,다가구,연구원,O,주황,이혼,없음,트럭,2,독서,1993,알뜰폰,미사용
조지혜,551206-2298751,010-5673-1825,sujin16@ju.com,경상남도 김해시 진영읍 좌곤리,611가7966,Sony Xperia 5 II,기숙사,학생,B,분홍,미혼,강아지,버스,1,운동,1994,KT,사용
최옥자,481015-1162144,010-1182-1668,yeonghobae@bagigim.net,경상남도 하동군 금성면 고포리,152마9431,LG Q92,아파트,마케터,AB,주황,이혼,파충류,자전거,3,음악감상,1989,KT,미사용
성동현,860331-1242360,010-4387-3050,haeunseo@gwagigo.com,전라남도 영광군 불갑면 부춘리,473라4817,iPhone XS,원룸,마케터,B,주황,미혼,새,승용차,4,쇼핑,2004,SKT,사용
김명숙,071105-3696015,010-4110-4229,bagseohyeon@gangyangcoe.kr,서울특별시 성북구 상월곡동,163가6840,Sony Xperia 5 II,연립주택,교사,O,회색,미혼,새,전기차,2,등산,1997,KT,미사용
안영호,940623-2221896,010-8434-4233,eunjubag@icoegim.com,서울특별시 성동구 홍익동,800라8832,Pixel 8,빌라,간호사,O,파랑,이혼,파충류,오토바이,3,운동,1989,KT,사용
이지원,661027-1330340,010-8866-4081,jeongung70@yu.net,경상남도 김해시 풍유동,894나6851,Pixel 6,연립주택,학생,B,노랑,미혼,새,전기차,4,자전거,1998,KT,사용
김재호,460517-1055300,010-8060-8801,gimjeonghun@icoe.kr,서울특별시 노원구 중계동,968라3886,Pixel 7,아파트,자영업,B,빨강,기혼,햄스터,전기차,3,음악감상,1993,LG U+,사용
김서준,830116-2702446,010-1823-4535,seojun31@yu.kr,울산광역시 울주군 상북면 지내리,253나9481,LG Velvet,빌라,교사,O,노랑,사별,고양이,승용차,5,요리,1989,SKT,미사용
이병철,730618-2811077,010-2576-9236,ogsuncoe@ju.com,전라남도 나주시 공산면 신곡리,838나7496,Pixel 4a,빌라,회사원,B,회색,미혼,새,트럭,5,등산,2000,LG U+,미사용
서재호,050629-4352745,010-6962-3243,gimseongmin@gimimi.net,경상남도 김해시 생림면 마사리,330나4538,Pixel 4,다가구,회사원,A,분홍,미혼,파충류,전기차,1,요리,1993,알뜰폰,사용
이정웅,770831-2223141,010-4033-6711,jeonghunbaeg@ju.org,부산광역시 서구 서대신동1가,483마9962,Realme 8,아파트,개발자,AB,파랑,미혼,없음,트럭,4,쇼핑,1985,KT,미사용
이상철,700716-2657353,010-9568-3889,vseo@ibagcoe.com,세종특별자치시 세종시 부강면 산수리,759다8518,iPhone XR,오피스텔,개발자,AB,노랑,이혼,햄스터,버스,2,음악감상,1986,SKT,미사용
권아름,990531-1554322,010-3638-9484,sgim@gimgimjang.net,울산광역시 울주군 언양읍 태기리,106가7518,iPhone 8,다가구,공무원,O,검정,사별,강아지,승용차,1,게임,1986,알뜰폰,사용
오옥자,520712-2416310,010-3012-4520,gangyeweon@gimhongbag.com,광주광역시 남구 월산동,11나3666,Motorola Moto G Power,다가구,개발자,A,보라,기혼,새,트럭,4,독서,2000,KT,사용
이현우,640401-1010303,010-6502-6898,miyeong78@munjoi.kr,대구광역시 서구 내당동,866다4803,iPhone SE,원룸,자영업,O,빨강,미혼,물고기,오토바이,5,음악감상,1996,LG U+,미사용
오진호,460717-1378554,010-3117-2582,bo@ryuii.kr,광주광역시 동구 금남로3가,433마4784,iPhone 14,오피스텔,교사,A,검정,기혼,햄스터,전기차,2,음악감상,1990,알뜰폰,미사용
김민준,800418-1363815,010-4501-4812,donghyeon81@iani.net,대구광역시 북구 동변동,267가7567,Galaxy A12,기숙사,개발자,AB,회색,기혼,새,트럭,1,쇼핑,1991,SKT,사용
이영철,620225-2886025,010-9756-4641,xhwang@ju.kr,경상남도 창녕군 부곡면 노리,719가1588,Redmi 9,원룸,교사,B,빨강,기혼,없음,SUV,1,쇼핑,1983,알뜰폰,미사용
문수빈,650711-1839466,010-5597-5340,wi@ju.kr,전라북도 전주시 완산구 중앙동1가,389나3013,Galaxy Note 10,오피스텔,개발자,B,회색,기혼,없음,자전거,5,여행,2010,KT,사용
한현우,050914-3659297,010-6186-7429,coejuweon@oigang.kr,경상남도 진주시 내동면 내평리,909바1622,Galaxy A12,연립주택,회사원,AB,파랑,미혼,새,승용차,2,운동,1983,SKT,사용
박현숙,610403-2403106,010-6210-1664,yujingim@yu.net,대전광역시 중구 중촌동,372마9484,Galaxy A12,다가구,자영업,A,주황,미혼,햄스터,버스,3,수영,2001,LG U+,사용
백성수,021026-3627564,010-8134-4896,areum46@iiseo.kr,전라북도 장수군 계남면 호덕리,723사2430,OnePlus 8T,원룸,교사,B,보라,기혼,고양이,승용차,4,자전거,1981,SKT,사용
김상호,750120-2737887,010-3893-8743,iyujin@yuhanhoesa.net,전라북도 군산시 영화동,516바6696,Galaxy S21,원룸,개발자,B,노랑,이혼,햄스터,SUV,2,자전거,2001,KT,미사용
한재현,620817-1465014,010-3942-2410,geonu67@yuhanhoesa.com,대구광역시 수성구 수성동3가,228마1151,Pixel 4a,다가구,공무원,B,회색,이혼,새,트럭,1,독서,2003,KT,사용
김현지,940313-1598678,010-4975-1193,jeongsugseong@yu.com,강원도 양구군 동면 비아리,534마3927,Galaxy A12,빌라,자영업,B,회색,기혼,새,SUV,3,등산,2010,KT,미사용
이지연,841124-2075225,010-4396-5130,gimjunhyeog@yu.com,충청북도 진천군 문백면 은탄리,520바7997,Galaxy S21,오피스텔,교사,AB,보라,사별,새,전기차,6,운동,1987,알뜰폰,미사용
김승현,881030-2211062,010-4448-4922,jgim@yangi.org,인천광역시 중구 송월동1가,982마6077,Galaxy Note 20,오피스텔,디자이너,B,노랑,이혼,없음,트럭,4,영화감상,1982,알뜰폰,사용
이현정,030914-4064449,010-9071-8664,byeongceolcoe@songcoe.net,대구광역시 달성군 다사읍 박곡리,926라2806,Xiaomi Poco F3,다가구,교사,A,주황,사별,없음,전기차,4,게임,2005,KT,사용
김혜진,780228-1102073,010-2600-6206,seojeongja@bagyang.kr,강원도 태백시 혈동,454다1941,Galaxy Z Fold,아파트,교사,B,분홍,기혼,없음,SUV,3,여행,2005,KT,사용
박지혜,900726-2246509,010-9962-7288,ijinu@ju.net,강원도 횡성군 갑천면 율동리,760마2946,Galaxy A52,다가구,간호사,AB,파랑,이혼,강아지,승용차,1,사진,1998,LG U+,사용
송지현,840220-1495840,010-8449-3025,gyeongsugcoe@hacoe.kr,경상남도 거창군 주상면 성기리,562마3205,Galaxy S20,아파트,공무원,O,초록,이혼,파충류,오토바이,6,여행,1993,LG U+,사용
