address,birth_year,blood_type,car_plate,email,family_size,favorite_color,hobby,job_type,marital_status,mobile_carrier,name,pet_type,phone_model,phone_number,residence_type,sns_usage,ssn,vehicle_type,mk_serial_number,matching_key
광주광역시 남구 주월동,2000,AB,938다9734,xjang@gimyuni.net,6,파랑,독서,교사,미혼,SKT,김수진,강아지,Galaxy S21,010-6563-7947,연립주택,사용,910104-1355604,오토바이,data2_20250602185128961493_4931,c0fa54d70ab725fa693e9515323920ef58f6518cf1af38cd590866513a40ac2b
세종특별자치시 세종시 금남면 남곡리,2009,O,65라9818,shan@heoan.com,2,분홍,게임,간호사,사별,SKT,강예원,파충류,Redmi 9,010-7653-2657,아파트,사용,970901-2494864,전기차,data2_20250602185128961493_4932,22e597ff7adc6356e84e3a0083c92438f1043feb1f44c2595c0c914e1a68c88d
경상남도 밀양시 청도면 고법리,2002,AB,94가4556,goyujin@jiseo.kr,6,초록,등산,공무원,미혼,KT,노정숙,강아지,Xiaomi Redmi Note 10,010-9152-2305,다가구,미사용,710309-1280954,오토바이,data2_20250602185128961493_4933,e77295776a8b9d592e9fd055ffc2deaebae37d6c79e20eb28edac9e7a89b4fe6
전라남도 고흥군 과역면 과역리,1993,AB,873가4705,gimseojun@coei.net,1,파랑,요리,간호사,사별,LG U+,김건우,파충류,Huawei Mate 40,010-3465-2556,다가구,사용,530615-2369403,전기차,data2_20250602185128961493_4934,d89f26427212f25ae02628e151097922b7d50d54ce9cbd2c78f0e1c3fc2cf8d8
광주광역시 서구 치평동,1988,AB,770나6240,gimyeongsig@yu.org,5,빨강,등산,마케터,미혼,알뜰폰,이경희,햄스터,iPhone SE,010-4323-6503,아파트,사용,720627-1241622,자전거,data2_20250602185128961493_4935,6c74a83165f9eabe6e77e9eddc549599e6d7e3023d6400a86bc215e359c555f8
전라남도 무안군 청계면 송현리,1999,O,220사8506,jihyeongang@yu.kr,4,주황,독서,디자이너,이혼,SKT,한옥순,물고기,iPhone 6S,010-1355-1914,단독주택,미사용,800819-2545470,승용차,data2_20250602185128961493_4936,eb6f719e3932c7e9f7cbbc6bfa3cb2487fa14e8e127663976b42d5328d23afe3
경상남도 창원시 의창구 사화동,1989,AB,208바8953,yujin54@gweongim.net,2,초록,여행,연구원,미혼,LG U+,문정수,물고기,Oppo Find X3,010-8926-2737,기숙사,미사용,651123-2783069,트럭,data2_20250602185128961493_4937,aeecaa505d61ea214d04ec26a498bf4b40033b2d36da1f88c8379e79409a64c5
전라남도 여수시 학동,2000,AB,418나2211,junyeongbag@ju.kr,3,주황,수영,마케터,이혼,LG U+,김도윤,강아지,OnePlus 9,010-7396-3291,오피스텔,미사용,070811-4110018,트럭,data2_20250602185128961493_4938,c971102455227e90395fbf09f784d5c92c2983bc998fe74ac5fb5336151495d0
경기도 성남시 수정구 심곡동,1986,AB,180라1069,jieun62@yuhanhoesa.com,3,분홍,쇼핑,연구원,기혼,LG U+,김영순,물고기,Sony Xperia 1 III,010-1804-3615,연립주택,사용,740520-1503239,승용차,data2_20250602185128961493_4939,bfaaaf8a549c23383a33d4451c7e300b69c70bd9022310ef9d15ed6ec7e9bbfe
전라북도 남원시 수지면 초리,1998,A,18사6288,dohyeon24@igim.com,4,보라,수영,프리랜서,이혼,LG U+,이아름,물고기,iPhone 8,010-7511-3918,연립주택,사용,661209-2579568,트럭,data2_20250602185128961493_4940,bd9593bf082d0d383b1bbf82648a0a5153ebfddbd37e43faa8631d6a8bcbf8ef
광주광역시 서구 풍암동,2004,A,188바9552,dohyeon94@gimgim.com,6,회색,게임,디자이너,미혼,LG U+,이도윤,파충류,iPhone X,010-5959-7893,연립주택,미사용,671118-1385430,버스,data2_20250602185128961493_4941,fcae55b3bc53b48b0eacc13fced502964edbc6d7b8c1689f04118004304e3bd3
전라남도 광양시 봉강면 지곡리,2005,AB,589라6561,gimcunja@gimhong.net,2,파랑,여행,교사,기혼,SKT,김건우,파충류,Pixel 6,010-2175-9869,원룸,미사용,661003-2771768,승용차,data2_20250602185128961493_4942,830f25eabc8bf49f617d8f99aa1ae2cc5169da35e50cb7668d5462c357fbb1d7
부산광역시 수영구 수영동,2009,AB,481라8663,igyeonghyi@yu.kr,5,노랑,요리,프리랜서,기혼,알뜰폰,이순자,새,iPhone SE,010-5767-8919,빌라,미사용,780605-2428610,전기차,data2_20250602185128961493_4943,167dbd6e959f9e1f26598e8d7408d81ba73bb96125c2941e44d803338545c5de
경상북도 안동시 도산면 선양리,1983,A,698바1212,gimjihun@isong.kr,1,흰색,게임,간호사,이혼,KT,이숙자,새,Vivo Y72,010-9117-1083,빌라,사용,940917-2370997,자전거,data2_20250602185128961493_4944,38154a8c57ad7eae4cd2a19c2085faa0a000ef6b432b2f12576cd15317d4514e
강원도 양구군 남면 용하리,2009,AB,777가9673,jieungim@jingweon.com,5,회색,사진,간호사,사별,알뜰폰,박준호,새,iPhone 11,010-7882-4877,아파트,미사용,811224-2667975,전기차,data2_20250602185128961493_4945,e77b45d10f313ec7d8e3cd7698d4c7043be89f343c5f1411649891d74bcc9d69
대구광역시 북구 침산동,1999,A,968사9527,doyun62@gimseonggim.kr,4,보라,사진,교사,미혼,알뜰폰,류도윤,물고기,Sony Xperia 1 III,010-3878-2390,오피스텔,사용,450503-1475745,승용차,data2_20250602185128961493_4946,0d9e31a06033d7e57b24091797a9df8d8a3a591bfa774d77f5ee595d52bc3979
강원도 영월군 김삿갓면 각동리,1994,A,343가7264,iogja@gimi.kr,3,보라,게임,간호사,미혼,KT,이서연,고양이,LG G8,010-1200-3895,다가구,미사용,670809-1367503,트럭,data2_20250602185128961493_4947,7864c693a23acc96393dd9d17d6b7c61fb8c752450ec69a410f20dac85441a6f
대구광역시 서구 중리동,1989,O,98나2016,iyeongsig@iihong.net,4,회색,쇼핑,교사,미혼,KT,송영순,없음,Galaxy S21,010-7836-6350,다가구,사용,951215-1443009,자전거,data2_20250602185128961493_4948,ca0ed58a7e6d622027ebddb0466db20cc900fd23c367d7b885c01b1fc6e0e4eb
강원도 태백시 하사미동,1996,B,740사5310,wgim@bagigang.com,6,파랑,수영,의사,기혼,KT,이승현,물고기,iPhone XS,010-1077-1574,연립주택,사용,091003-3047521,오토바이,data2_20250602185128961493_4949,44675de12028d282beaa5d13cc7cdb3c7d1f8e394e85fd3c4e9c99a907bb6a3a
경상남도 밀양시 상동면 신곡리,1999,B,890나7248,areumi@jusighoesa.kr,2,노랑,음악감상,간호사,기혼,SKT,장예원,새,iPhone 14,010-9528-9731,연립주택,사용,730510-1024302,승용차,data2_20250602185128961493_4950,f91766cfc7549fe5fd673702035bfb3c18b8f865c64a8db1e736eb2f08756304
울산광역시 북구 산하동,1995,B,206라9910,ci@yuhanhoesa.kr,2,노랑,자전거,간호사,사별,SKT,박현주,고양이,Sony Xperia 1 III,010-7586-2055,단독주택,미사용,981018-2539551,버스,data2_20250602185128961493_4951,d38c908f6dea6e9f5c4233b63eb11264237577b87cac30b4dd99072b44ec7f0b
대구광역시 달서구 장기동,2005,O,219라9829,baggyeonghyi@baggim.net,2,파랑,자전거,연구원,사별,SKT,노병철,파충류,iPhone XS,010-9313-9233,아파트,사용,811223-2280681,자전거,data2_20250602185128961493_4952,dfb73cbaa122f6a2e9698afe576d4eba1b9f0c7a4f43ea4f9c8aa4edea92238a
전라북도 전주시 완산구 고사동,1982,O,886라1037,gimjunho@jusighoesa.net,4,흰색,음악감상,간호사,기혼,SKT,이영일,파충류,iPhone 7,010-6527-6299,기숙사,미사용,541022-1397603,전기차,data2_20250602185128961493_4953,c4dda48614d3981ec7bf5f9ea6e9ecd44d6eb5994d5b3d1af10f3a56755694c2
대구광역시 서구 이현동,2004,AB,249마5904,bbag@gimigim.com,6,보라,여행,자영업,미혼,SKT,나서영,없음,Pixel 8,010-6079-1611,원룸,사용,030922-3012165,트럭,data2_20250602185128961493_4954,1de989522ab1adb18a5121a51c034f64c4bd57787a8e7e99ccea293cab74de70
충청남도 당진시 송악읍 석포리,1998,AB,986라2010,hyeonubaeg@yu.com,5,검정,요리,교사,이혼,알뜰폰,김순자,고양이,Huawei P50,010-4364-1145,단독주택,사용,691019-1052475,트럭,data2_20250602185128961493_4955,e029be3889a740b11c07dcf40a05a20a92f45a986534ffa6eed0f3f77ba2e0d4
서울특별시 송파구 송파동,1987,O,807다9923,di@imbaeg.org,1,분홍,음악감상,교사,이혼,SKT,김서준,물고기,Motorola Edge 20,010-1667-8241,원룸,미사용,611028-1571845,전기차,data2_20250602185128961493_4956,9093d43b46f84c574c0541dfa6f77e7d670c7d096cfd310e08f9758e87aa220c
강원도 영월군 주천면 신일리,2002,AB,273마8362,oo@coeha.net,5,빨강,쇼핑,간호사,사별,LG U+,이은정,고양이,Xiaomi Mi 11,010-8319-5447,연립주택,미사용,460309-1104293,오토바이,data2_20250602185128961493_4957,1c1a596526b18515d27ac7f38a47469a15be417a5ad52af988f95cf8a373dec8
세종특별자치시 세종시 나성동,1988,B,763가9647,ihayun@ju.com,3,분홍,여행,공무원,미혼,SKT,안정웅,새,Huawei Mate 40,010-5510-6275,다가구,사용,820418-2776541,SUV,data2_20250602185128961493_4958,138c7317f5798bb2cdf7978e25a9edaad38ee1bc0af25e06f98f3f24fc2c32e0
제주특별자치도 서귀포시 안덕면 상천리,1988,AB,165사8810,vhong@gimim.kr,2,파랑,독서,공무원,기혼,KT,권아름,햄스터,LG G8,010-9067-7681,원룸,사용,701028-1172797,승용차,data2_20250602185128961493_4959,7eb72853138920d981ba8c2e0128bac341fb6747db6eee32dad31cb44a18b384
세종특별자치시 세종시 조치원읍 서창리,1996,A,756마7178,dohyeon61@jusighoesa.kr,3,초록,쇼핑,의사,미혼,알뜰폰,김상현,햄스터,Galaxy S10,010-8469-3867,원룸,사용,531111-2400673,버스,data2_20250602185128961493_4960,5f21394511fb4203943756a42c6e6c06189250de2a2eeffe1f12fda677b237c0
제주특별자치도 제주시 한림읍 동명리,1996,A,665가8144,eunyeongi@yu.com,5,빨강,영화감상,학생,사별,SKT,남지훈,물고기,iPhone 11,010-1640-5682,다가구,사용,140531-3585644,SUV,data2_20250602185128961493_4961,6ba7257a445b0f5612d1fb4638cab9d3ac8f457addca30c1d8ff01185a4afc60
세종특별자치시 세종시 금남면 성덕리,2010,A,180다8800,gimjieun@gocoei.org,3,주황,수영,의사,이혼,알뜰폰,황미정,파충류,Galaxy M12,010-4299-5345,기숙사,미사용,520621-1044753,트럭,data2_20250602185128961493_4962,803c8d902ee85a892d4f898e448801829444e185f742651df5b604dbf1c70ea5
서울특별시 동작구 사당동,1981,AB,271가4860,gwangsugim@yu.net,5,파랑,자전거,프리랜서,기혼,KT,이정순,햄스터,iPhone 14,010-7564-1675,빌라,사용,981106-1849551,오토바이,data2_20250602185128961493_4963,6b61e70d8ccfeb9d3afcc9d9cbe069edb212a042dc51740d192b98c4e0716e6e
전라북도 군산시 옥서면 옥봉리,2000,AB,611가9004,fbag@hwanggimgang.com,6,회색,음악감상,공무원,기혼,KT,김춘자,물고기,Redmi 9,010-9131-3746,빌라,미사용,970704-2623847,전기차,data2_20250602185128961493_4964,8d8567027807fc0112d3f5fa145b2ea0ffcb80736c52db2ab9b608b85b2c2ee1
경상북도 안동시 태화동,1997,A,249가1120,seojinu@ju.kr,4,분홍,게임,학생,미혼,SKT,이지아,고양이,LG V60,010-6213-1988,연립주택,사용,971224-1867051,승용차,data2_20250602185128961493_4965,7565275d8d0d0919e031e9b573a4ccc5232ec7942bae0de46fb045240aba10f1
부산광역시 중구 대창동2가,1996,B,859나4556,seonghyeon91@nogim.kr,1,주황,사진,개발자,이혼,KT,김수빈,새,Redmi 9,010-2935-7995,다가구,사용,050420-3805702,전기차,data2_20250602185128961493_4966,146343afb5bbd18c4cd01c9fa15010300550e19bc7c004acfea37aee6eb47346
대전광역시 서구 내동,1983,A,893나4741,hyeonjun63@gimbaggim.kr,3,흰색,독서,간호사,이혼,KT,김상철,햄스터,LG V60,010-3950-6005,기숙사,미사용,630529-1431473,버스,data2_20250602185128961493_4967,d44955f7bf5e7279b983c1b381a56f52a34a36ed2eb559c5e9093bd42796020b
서울특별시 양천구 신월동,1989,B,538다6850,honghyejin@jusighoesa.net,5,검정,쇼핑,회사원,사별,알뜰폰,이예은,고양이,Oppo Reno 6,010-3572-4204,원룸,사용,640112-2852313,오토바이,data2_20250602185128961493_4968,aea0e1f4cd31ea4739ee99140f5fef905fb9d442499752f634a24a0d4d27166d
대전광역시 대덕구 신일동,2010,O,615가3625,gimjunseo@hwangogim.com,2,초록,등산,의사,이혼,KT,이정식,햄스터,Galaxy S22,010-6964-7700,아파트,미사용,450729-2601519,버스,data2_20250602185128961493_4969,c7530ae567c40fe090a32ccd9bcb2adebb2ec634af818adbd7a365caedf0e817
전라북도 전주시 완산구 고사동,1982,AB,196마9910,seongjinbag@yuhanhoesa.com,2,초록,요리,마케터,사별,알뜰폰,황진호,없음,Galaxy Z Flip,010-2024-2450,다가구,사용,731208-2500986,오토바이,data2_20250602185128961493_4970,daeeba86f9685e57393cbbacef2b109e2ede4aefd0e89a6da1bc644acb609f81
대구광역시 수성구 가천동,2001,AB,179나3561,coeeunyeong@yu.net,2,주황,요리,자영업,사별,SKT,김예진,파충류,Xiaomi Poco F3,010-1422-6612,기숙사,미사용,540712-2939120,승용차,data2_20250602185128961493_4971,5ceadae2cb924d2d70c183873d5650f4b86fe639c519c796cbc05c61d65554e8
울산광역시 북구 창평동,1988,B,293가1319,minjae90@yu.kr,5,분홍,사진,자영업,이혼,LG U+,박정훈,없음,Galaxy S9,010-7282-6819,연립주택,사용,820412-1523970,오토바이,data2_20250602185128961493_4972,64550b225de149fe5e5fe8cd30295a74082511d0a9f59249bf944573aba5fd2c
부산광역시 서구 부용동1가,1987,A,213사4553,eunjigang@jusighoesa.com,6,노랑,자전거,간호사,미혼,LG U+,이채원,파충류,Sony Xperia 5 II,010-1043-9119,빌라,사용,081011-3902177,오토바이,data2_20250602185128961493_4973,ae6ebdc30d0a8029639e548e63e71ace34c111775ad205559c843d5b8a5a71ad
서울특별시 중랑구 중화동,1993,A,591다6325,jeongsug85@gimu.kr,6,회색,운동,간호사,기혼,SKT,이지은,고양이,Oppo Find X3,010-3382-9023,오피스텔,미사용,751230-1443305,전기차,data2_20250602185128961493_4974,a10d5baeffeef48870a7bf0c78f4cac6bbc3329e0c264e279f28f703c419cf3f
전라북도 부안군 변산면 도청리,2000,AB,819나1394,nammijeong@nocoei.kr,6,회색,게임,회사원,미혼,LG U+,고영식,물고기,OnePlus 8T,010-2794-8889,다가구,미사용,571003-1165574,SUV,data2_20250602185128961493_4975,33eca590539fa6f3c7066823e6cabd33619bf8b275ec045927969b3c76d63eef
강원도 횡성군 우천면 상하가리,2005,AB,524다3977,rgim@jangcoegim.org,5,보라,쇼핑,간호사,사별,KT,이민수,파충류,iPhone 12,010-9299-9128,원룸,미사용,810716-1417997,버스,data2_20250602185128961493_4976,20d5ad19940cfac992dea59ba24d6f17ab7f22c6c1c2a899c0b5afcb84fb4e3c
경상남도 통영시 한산면 하소리,1999,AB,579라5067,bagyeongho@heohani.kr,6,흰색,요리,공무원,사별,SKT,김영수,파충류,Galaxy A12,010-2123-2562,원룸,사용,020322-3201805,승용차,data2_20250602185128961493_4977,0d385e28a00176628a546ef2a763c39db82b7b410985edfc18a4dffc5798924c
인천광역시 미추홀구 관교동,1994,A,283라6099,myeongja73@yuncagim.kr,5,흰색,여행,연구원,이혼,알뜰폰,이서영,새,Galaxy S20,010-4745-5413,단독주택,미사용,930531-1350533,승용차,data2_20250602185128961493_4978,b93bca1ffd0fb64fd00e729d00498e3a5131619dcaf62345fc9ee42ca01f270e
충청북도 청주시 청원구 내수읍 저곡리,1989,AB,120가7072,juweon82@yangcoemin.com,4,초록,독서,프리랜서,미혼,SKT,박지은,새,Oppo Find X3,010-6425-4590,연립주택,미사용,530825-2317328,트럭,data2_20250602185128961493_4979,4a2969aeeeec620379ef9c68348896e6fb5ed0ac7b03dc2812426c67343c6042
충청북도 청주시 흥덕구 신봉동,1988,AB,620가3440,hyeonsugu@baggim.com,6,검정,등산,개발자,사별,LG U+,김서연,파충류,LG Wing,010-4900-5313,빌라,미사용,130301-4793349,전기차,data2_20250602185128961493_4980,c4b614c22cc7f1e6478f5bfd06da9b97e91b9026a44c5f51cdfbc0b919a731cd
부산광역시 연제구 거제동,1990,AB,350다7723,gimhaeun@honggim.net,2,흰색,여행,간호사,기혼,LG U+,박은경,강아지,Pixel 7,010-5707-7954,다가구,사용,650501-1520259,오토바이,data2_20250602185128961493_4981,af611df645f174efffbd1788f4d22f2ede6e4e31dccf18c9b23c4dd2b6aa0bcb
부산광역시 동구 범일동,1990,B,330사5618,coeyeongjin@ijang.net,1,빨강,사진,개발자,기혼,KT,최수빈,강아지,Pixel 4,010-3693-4497,원룸,사용,050528-3042551,트럭,data2_20250602185128961493_4982,ecddfe2aef3d54903d4ceab076344a679a03324e1c7a51a27ff5c21e7f040fc5
대구광역시 북구 동천동,1995,AB,290사5418,ti@gimjo.kr,6,주황,독서,공무원,미혼,SKT,박서윤,햄스터,iPhone 13,010-1558-5331,기숙사,미사용,080602-3820571,승용차,data2_20250602185128961493_4983,56645be4d011511cb58de65e832665762907ad5b65f41d7dc5be35f0faaf1b55
세종특별자치시 세종시 장군면 산학리,1994,O,307바5687,cunja45@jusighoesa.org,3,파랑,게임,교사,미혼,알뜰폰,김병철,고양이,Galaxy Note 10,010-1852-5068,원룸,미사용,520730-2224833,오토바이,data2_20250602185128961493_4984,73d10f05b7911aa6c9dc4d9e6532a98be3c548fc397235d1130d3a42c5a3fecd
세종특별자치시 세종시 조치원읍 번암리,1983,A,716다2596,sumincoe@yungimi.kr,4,검정,자전거,자영업,사별,KT,양정수,없음,Galaxy S10,010-6547-6365,오피스텔,사용,631204-2090381,오토바이,data2_20250602185128961493_4985,6973edaac22b0f39173f2058a8715e34f32f608616570a3b7b60f9bfbd0ae7b1
강원도 삼척시 원덕읍 노곡리,2010,O,124사2822,coegwangsu@ju.com,3,주황,요리,공무원,기혼,SKT,오정자,강아지,Galaxy S20,010-4396-2251,아파트,사용,860503-2731934,버스,data2_20250602185128961493_4986,4314427b86d49d898eef49ca5e758c947c90b0d211ec2d90d5dc00f8737d771b
서울특별시 송파구 문정동,1995,AB,703라6048,gimjongsu@minbago.com,2,노랑,영화감상,학생,이혼,SKT,김상철,강아지,Redmi 9,010-3677-2643,연립주택,미사용,441009-1724568,자전거,data2_20250602185128961493_4987,03f7191257db510299a74702ec5ded0914ae92d1d9b7fa63c481c361235a3b71
제주특별자치도 제주시 구좌읍 송당리,1996,AB,92다5493,coeminjae@gweonbag.com,5,흰색,사진,의사,사별,KT,이시우,햄스터,Sony Xperia 1 III,010-3683-2764,연립주택,미사용,030806-4122349,SUV,data2_20250602185128961493_4988,0f15f64b8e8c788bba1af3f2e540033e2665fc3233e8dd0be65facf32e42b198
부산광역시 사하구 하단동,2001,B,370다4314,sanghobag@ju.org,2,빨강,자전거,공무원,기혼,LG U+,이예지,파충류,iPhone 8,010-9899-6091,아파트,미사용,470621-2415365,오토바이,data2_20250602185128961493_4989,167f5a4fbe366aa450c16c94b6727f953bd6b6611cc3542de1f09e5b3a02ea71
부산광역시 서구 초장동,1999,AB,626라9060,jeongsu10@jangihan.net,6,회색,영화감상,공무원,미혼,알뜰폰,이영환,고양이,Motorola Edge 20,010-1424-3562,오피스텔,사용,091124-3225670,자전거,data2_20250602185128961493_4990,9e6adf3cdc18384182cdffd51169e9f8cf2d1e8af16d2545198cb230e230aed7
세종특별자치시 세종시 전동면 송성리,1998,A,56사3534,osujin@yuhanhoesa.com,2,주황,영화감상,교사,기혼,알뜰폰,김은영,강아지,Pixel 6,010-7896-4751,연립주택,사용,870919-1207690,버스,data2_20250602185128961493_4991,6e3f186a1211c2dd0877b545757daa9dc544b63d08a6070bca9175b833d7f231
광주광역시 서구 마륵동,2002,A,586가8891,jgim@iseogweon.kr,4,분홍,영화감상,교사,사별,LG U+,고은주,햄스터,Galaxy S21,010-8515-5553,오피스텔,미사용,951002-2896533,승용차,data2_20250602185128961493_4992,67862d12ea8b8bec5972678e4144623818858b738ceb19f717dbb8c690dc04e9
경상북도 울진군 북면 검성리,2002,AB,48다2742,bagmyeongsug@iseo.com,2,보라,자전거,프리랜서,미혼,SKT,김지은,햄스터,Oppo Find X3,010-5433-5072,오피스텔,사용,670718-1420864,자전거,data2_20250602185128961493_4993,c7a4eaf16a520d754456df1d03b4b8780445127459941f4a472c0a81bad714cf
충청북도 증평군 도안면 연촌리,1986,B,159마1784,ihyeonsug@ju.com,1,흰색,영화감상,공무원,사별,알뜰폰,배지원,햄스터,Galaxy A52,010-2851-7846,아파트,사용,621212-2298895,트럭,data2_20250602185128961493_4994,c09816c6652e3959bc3073b90c8b441c40db5354f66d12041f47841e7a740c39
