name,ssn,phone_number,email,income,address,monthly_spending
주영환,520531-2197033,010-8859-7586,jbag@gimgim.com,95829231,광주광역시 북구 운정동,33087852
박미경,930404-2763316,010-6070-5837,oi@gweongweongim.kr,42714477,제주특별자치도 제주시 한림읍 월림리,11873274
권성민,590919-1173402,010-3269-9204,yeongho05@yu.net,18421698,충청북도 청주시 흥덕구 오송읍 상봉리,2702943
김하윤,140603-3545362,010-6989-2873,junyeongbag@namgang.net,27110742,경상북도 울릉군 북면 나리,4448950
남영식,651231-1105953,010-3350-6987,seongjingim@jusighoesa.kr,88908628,울산광역시 중구 남외동,11337074
김시우,790514-2148902,010-9838-3982,seongmin03@eomnamgim.com,97006180,대전광역시 유성구 갑동,10813894
박서현,750713-2155979,010-3794-8129,ibyeongceol@gimcoei.com,69650905,광주광역시 북구 용강동,20031421
이현준,850518-2045818,010-7345-1741,sanghyeonryu@yu.com,35843884,울산광역시 중구 교동,3782686
양현우,861112-2635934,010-7587-3881,mgim@coeyun.com,21245673,경상남도 함안군 칠원읍 유원리,10199761
박지연,600207-2913636,010-4607-4138,eunjugim@jusighoesa.net,67342460,광주광역시 북구 충효동,30970685
박민재,050511-4932333,010-4970-2406,eunjeongi@seonggimgim.kr,2390317,대전광역시 서구 산직동,280379
최정숙,120713-3339655,010-5910-1928,eunseo71@ju.kr,70450953,인천광역시 남동구 서창동,1689287
손영희,760706-1746830,010-1820-7721,yeeun17@jangyunjang.net,32273673,경상북도 성주군 성주읍 금산리,14692775
이현준,841224-2134927,010-2696-3603,qbag@jusighoesa.kr,78160841,충청북도 보은군 보은읍 수정리,8155289
권은정,980813-2566717,010-3890-4582,mgang@gwagbaeg.com,92930009,전라남도 목포시 죽교동,42448657
장정자,080723-3792249,010-9958-6437,gimjieun@iheo.com,91092430,울산광역시 남구 황성동,45256015
윤정수,721229-2843964,010-3459-3776,jieun37@muncoeyun.kr,98984323,경상북도 경산시 자인면 계림리,6573893
김아름,461027-2401729,010-1199-7465,vi@isonjang.kr,22685178,부산광역시 수영구 망미동,7185146
최지훈,770531-1188703,010-1074-6732,gimjimin@yuhanhoesa.com,43212451,전라남도 나주시 죽림동,9633077
김시우,100203-3491557,010-7413-7589,nu@yuhanhoesa.com,72484987,울산광역시 중구 학성동,22663743
우아름,060827-4128521,010-8804-1006,yeongsig98@seongjang.kr,51949044,대전광역시 동구 정동,20610328
류숙자,930614-2309150,010-1005-9635,suminjin@yu.kr,44247977,서울특별시 강북구 미아동,18236802
윤영순,080910-3174363,010-3308-5818,ojunho@yu.kr,86686054,대구광역시 달성군 유가읍 가태리,12990978
최동현,490406-2604331,010-4674-1719,ci@yuhanhoesa.com,98104064,전라남도 해남군 문내면 석교리,49238455
강재호,441224-2566692,010-2979-2278,jieun64@yu.net,65328535,제주특별자치도 서귀포시 남원읍 위미리,8138245
허은경,101224-3600270,010-7547-4434,nson@simgang.org,81445417,서울특별시 동작구 신대방동,1916077
김지아,920428-2546881,010-7200-8761,angwangsu@yuhanhoesa.com,88985512,충청북도 제천시 왕암동,42819971
송재현,780121-2946870,010-6502-2208,gimdonghyeon@gohongseong.kr,4906683,전라남도 목포시 창평동,313457
최서현,790822-2742337,010-2583-1903,jiyeon23@ju.com,67492819,제주특별자치도 제주시 구좌읍 월정리,9575705
김재호,861018-2700477,010-1315-9296,seojungim@seonggimbag.org,98756634,대전광역시 유성구 덕명동,14789507
양승민,500609-1184293,010-4755-2256,ui@baebaejeon.com,49635217,광주광역시 광산구 옥동,8380989
이명숙,850911-1466663,010-7959-6074,gimseoyeong@igimbag.kr,46468139,강원도 양양군 양양읍 남문리,1421647
김혜진,870122-2315714,010-2318-6383,imyeongja@bago.kr,21862319,강원도 횡성군 우천면 양적리,6944782
김영일,571202-2942446,010-8992-1819,coehyeonjeong@jusighoesa.kr,67897706,제주특별자치도 제주시 한림읍 귀덕리,16543972
김정식,600620-1729012,010-1549-6959,byeongceolan@jeongcoei.net,68875618,전라남도 광양시 광양읍 사곡리,44005784
류준호,110814-4859466,010-2555-6752,jinujeong@yu.com,79383770,대전광역시 서구 봉곡동,4758019
김춘자,610102-1934361,010-6930-5157,fgim@gwaggim.com,15765316,충청북도 괴산군 불정면 창산리,1537982
김영환,530821-1413431,010-3149-2697,xgim@ju.com,35581125,경상남도 창원시 진해구 용원동,7973582
이유진,800401-2384426,010-9667-6843,ogim@jusighoesa.net,18511465,충청북도 단양군 매포읍 안동리,8771193
김서준,600721-2741955,010-6312-2843,jeonghun62@gimigim.com,2122578,대구광역시 수성구 성동,744825
이성민,930202-1628304,010-4378-1683,juweonjeong@baegogim.kr,28383191,경상북도 상주시 낙동면 낙동리,11722986
이민석,640215-2018001,010-7647-8533,eunjugu@igim.net,45539768,경기도 수원시 장안구 영화동,2259982
김하윤,840415-1377484,010-1770-4187,bagyeongceol@bagi.com,66344553,울산광역시 북구 신천동,28377329
엄서현,480126-2561508,010-3516-3655,bagjimin@baggimbag.net,87069635,경상북도 봉화군 물야면 북지리,7194521
오성현,620620-2439697,010-3548-3075,dohyeonbag@jusighoesa.com,98436398,서울특별시 강동구 고덕동,31878149
한윤서,120711-3582085,010-5718-8310,jiagim@jusighoesa.kr,17721190,충청남도 계룡시 신도안면 정장리,202405
조영호,021119-4920511,010-2133-7782,rnam@yuhanhoesa.net,21340183,전라남도 고흥군 봉래면 사양리,8278859
오지민,560917-2960733,010-5325-8773,jaeho17@jusighoesa.com,71291110,충청북도 청주시 서원구 남이면 비룡리,1109136
오아름,460528-2070405,010-8556-5004,ogim@jusighoesa.kr,61883808,대전광역시 중구 호동,6099846
이진호,090225-3096024,010-3097-2699,lgim@gimio.com,60986337,울산광역시 울주군 온양읍 대안리,9086357
강준혁,900514-1781636,010-2362-3067,mgim@yuhanhoesa.com,21369085,인천광역시 강화군 불은면 신현리,9276488
강지현,850705-1260845,010-5964-6261,lgang@jusighoesa.com,94865158,대구광역시 북구 구암동,55302503
정서준,930808-1697096,010-1958-8982,ujincoe@gweonogim.org,3351604,세종특별자치시 세종시 조치원읍 원리,832136
강서준,000311-3738451,010-6903-5702,gimyeongsun@baegigim.com,99162961,경상남도 창녕군 도천면 덕곡리,70847175
권서현,540521-2788827,010-7171-2196,seunghyeon91@ju.com,28978646,부산광역시 남구 용호동,6583006
유숙자,810715-2583010,010-8279-6366,hyeonu49@jusighoesa.com,91581382,서울특별시 노원구 상계동,36938769
박윤서,110305-4402625,010-3901-7030,areumgim@yu.org,8885600,세종특별자치시 세종시 전동면 봉대리,1314900
이예준,611124-1660792,010-4207-3135,yeongmigim@ju.com,22258503,세종특별자치시 세종시 연동면 응암리,5733433
이지영,040604-4799616,010-8845-6043,li@jusighoesa.kr,46145582,전라남도 광양시 진월면 송금리,1780672
박영미,001031-4643655,010-1446-8154,oseongsu@hwangbag.com,24493654,인천광역시 미추홀구 학익동,956763
김민재,580811-1903108,010-2381-1352,aan@ryui.kr,30884327,부산광역시 사하구 감천동,4638659
김윤서,940216-1047503,010-3446-3674,kjang@igim.kr,96028889,경상북도 성주군 월항면 대산리,31441495
강정웅,790206-1681800,010-5638-2803,bagsangho@janggim.kr,20755242,제주특별자치도 서귀포시 성산읍 난산리,138875
박준혁,970729-1517187,010-6782-5729,zseo@gimihan.kr,71801094,부산광역시 기장군 기장읍 연화리,40946625
김영수,091223-4469999,010-9653-3763,seonghyeon74@igim.kr,76663749,강원도 고성군 현내면 제진리,2103937
김민석,481008-2686491,010-4731-1469,seonghyeonseo@gimbag.kr,70477301,서울특별시 관악구 남현동,17420628
진상현,031101-4681804,010-9480-1672,bgim@yuhanhoesa.net,12683480,충청남도 천안시 동남구 오룡동,4624615
전정식,150129-3825504,010-8963-4905,gimseoyun@anyang.com,8493829,인천광역시 옹진군 대청면 대청리,1210840
우승민,920820-2335423,010-1709-5846,qji@mingang.kr,87792989,제주특별자치도 제주시 도평동,19688473
한성진,940816-1637779,010-6242-8270,jeongho37@icoe.kr,41317231,강원도 속초시 금호동,14731796
김영환,100423-4724234,010-6949-3255,minjun17@ju.org,61199963,부산광역시 동구 초량동,25287715
홍상훈,570708-2769874,010-8708-5738,nbag@bagbaegbag.kr,28628477,서울특별시 마포구 현석동,7630395
곽성훈,461224-1900913,010-9727-3187,myeongjagim@baegi.net,99856092,강원도 동해시 단봉동,7581296
김영진,070112-3760428,010-4388-5998,rgim@yuhanhoesa.com,99961429,전라남도 영광군 영광읍 와룡리,20899300
송정희,600820-1076794,010-7297-4524,gimseohyeon@ju.kr,73621969,경상북도 상주시 화서면 상현리,23183266
한민지,040427-3896922,010-7711-1846,byeongceolhong@baegim.com,6266503,전라남도 나주시 동강면 월송리,3972496
송지현,840220-1495840,010-8449-3025,gyeongsugcoe@hacoe.kr,67063249,경상남도 거창군 주상면 성기리,2673619
김도윤,880121-2868840,010-7735-3156,gweonjunhyeog@janggangjeong.kr,44732121,충청남도 홍성군 홍성읍 구룡리,8165297
강명자,750710-1248112,010-1972-1760,lgim@jusighoesa.com,84597677,부산광역시 동구 범일동,49620950
이진호,800712-1623702,010-3682-8506,xsim@yuni.com,78899991,경상남도 합천군 대양면 함지리,22312425
심옥순,041008-4053739,010-4485-8950,lcoe@bagnoi.kr,94946367,전라북도 익산시 함라면 금성리,7645561
김영식,120528-3431596,010-5779-7984,minsu06@gimbag.com,6025115,인천광역시 계양구 용종동,629416
김은서,691220-2155684,010-9201-3376,yujinyang@ju.org,67271129,세종특별자치시 세종시 조치원읍 상리,10992176
백정자,461204-1072451,010-3315-4625,hayunsin@songcoei.com,81234277,전라북도 순창군 풍산면 상촌리,39366195
김은주,530915-2528932,010-7734-5460,seungmin46@ibag.com,86986971,대전광역시 대덕구 대화동,6442555
고현준,840330-1280068,010-7539-5957,coegyeongsu@yuhanhoesa.kr,8578477,경기도 광주시 오포읍 고산리,3595859
김서준,630729-1394601,010-5990-3847,simyeongsig@jusighoesa.kr,22075159,충청북도 단양군 단양읍 장현리,4231715
황하윤,010322-3659077,010-3132-3788,no@ryuyun.com,44053090,부산광역시 북구 만덕동,14347728
송지현,780209-1201429,010-7234-9905,yeji53@ju.com,30028152,광주광역시 북구 운암동,13858486
김미영,860717-1916250,010-5095-8267,gimsunja@gimio.kr,73986996,충청북도 증평군 증평읍 중동리,17618564
김은서,930208-1518462,010-1798-5366,gimmisug@yu.kr,79434219,전라남도 순천시 별량면 대곡리,11494359
이정남,881209-2200651,010-6635-3088,yunseoi@ju.kr,30912471,전라남도 신안군 지도읍 읍내리,2807495
홍상훈,011209-3722506,010-9302-8011,caeweon83@jusighoesa.kr,71450510,울산광역시 북구 신현동,22794618
안선영,010103-4279326,010-7778-4045,hyejingim@jusighoesa.kr,96030156,충청북도 제천시 수산면 전곡리,10796428
김은경,891221-2179880,010-6410-4249,seogyeongsu@jusighoesa.org,35672486,부산광역시 북구 금곡동,1270058
이서준,591118-1206251,010-6684-1968,sujinbae@jusighoesa.com,71885838,강원도 영월군 북면 덕상리,13776573
송영길,120726-3052282,010-8916-1855,hyejingim@namsongbag.org,53212377,인천광역시 남동구 남촌동,31729387
박하윤,881211-1146222,010-4560-7348,eunjeonggim@jusighoesa.com,35231246,경상남도 진주시 이반성면 용암리,7075937
이서현,480302-2136097,010-6892-6352,sangceol29@isong.kr,71940993,부산광역시 서구 동대신동3가,1564339
홍도윤,531003-1699721,010-9159-3736,qgim@gimhan.net,61799074,대구광역시 달서구 이곡동,16503741
김미영,030203-3628752,010-7926-6011,ogim@ii.kr,10695618,전라남도 나주시 다도면 송학리,933812
이명자,661214-1048301,010-1148-4278,myeongsugbag@ju.org,69145205,부산광역시 강서구 미음동,17751024
김아름,980722-1877290,010-2502-7478,areum83@gimno.net,54524839,인천광역시 연수구 옥련동,2267017
남현정,921206-1478998,010-7594-1235,mijeongcoe@seojin.kr,95008937,서울특별시 서대문구 천연동,5624616
강영철,780906-2043839,010-1277-9646,mbag@yuhanhoesa.net,83560702,강원도 정선군 화암면 호촌리,2687036
김채원,700704-1642412,010-5799-8120,ncoe@sonimun.com,28061560,울산광역시 동구 동부동,4209149
노은주,620903-2195013,010-1492-1252,jsong@ju.com,71226760,광주광역시 서구 동천동,17314854
서은지,510315-1132783,010-9460-4859,dgim@ju.com,67835906,강원도 양구군 동면 임당리,141250
최정식,780128-2820299,010-5469-7385,jiugim@baggim.com,70829319,광주광역시 남구 서동,15202771
곽준호,980314-2821074,010-4604-9505,yungyeongsu@yu.org,80284259,전라북도 진안군 상전면 구룡리,8200660
한옥자,920206-1703060,010-8805-1820,sanghungim@gimi.com,19035680,충청북도 청주시 서원구 남이면 수대리,2519950
김현숙,540410-2704348,010-5946-1666,munhyeonji@ju.net,80675177,강원도 춘천시 사북면 오탄리,20999801
서건우,920125-1284662,010-3167-5419,wgim@ju.com,96056827,울산광역시 중구 장현동,5066258
박수진,780811-2327940,010-3258-3980,gweongyeongsu@yu.com,54988813,충청북도 충주시 금가면 도촌리,43132352
김준영,700212-1627300,010-1377-7886,ohong@jusighoesa.org,25807312,부산광역시 동구 초량동,3889500
박진호,900424-2132859,010-7094-8975,lgweon@gimnambaeg.com,28080612,인천광역시 강화군 불은면 삼성리,2285211
이정숙,030427-3837905,010-4296-3026,tjang@yu.kr,54360973,세종특별자치시 세종시 장군면 도계리,1355904
강지후,520202-1280841,010-9789-4652,gjeong@yanggimbag.com,39350631,경기도 과천시 갈현동,8452925
이성호,101022-3194552,010-4432-5595,mgim@yuhanhoesa.com,16302065,경상북도 칠곡군 동명면 송산리,4479173
박영자,561001-1058701,010-3242-2110,ihyeonjun@ju.com,5158908,인천광역시 남동구 운연동,113436
윤옥순,090423-4529085,010-9498-2768,seunghyeongang@yuhanhoesa.org,18857839,충청남도 서천군 시초면 용곡리,7882263
최경자,030811-3310579,010-3626-1752,hyeonsuggim@iseo.com,84623485,경기도 하남시 춘궁동,16846119
이정웅,530928-2038968,010-9480-2216,songminjae@jusighoesa.org,73010193,대전광역시 중구 대흥동,34495247
최동현,880326-2426242,010-6756-2997,minji68@gimgim.org,8543556,서울특별시 금천구 가산동,3733389
장은지,910112-2903796,010-7756-7051,ogim@jusighoesa.kr,62566441,충청북도 제천시 덕산면 성암리,23724502
이혜진,470119-2381390,010-1070-9049,coeminseog@jusighoesa.com,74133194,제주특별자치도 제주시 애월읍 하귀1리,10345396
심영자,950503-2555337,010-6043-5665,subin78@gimsong.com,76634727,부산광역시 동래구 온천동,33716203
이서준,030828-4754752,010-2074-2535,coeogsun@gimi.com,71916709,강원도 화천군 화천읍 아리,23915879
이재현,540512-1285985,010-5561-8223,jihyeoni@gweongim.com,87803160,부산광역시 남구 문현동,16499093
김순옥,100718-3636685,010-9558-6591,namseonyeong@ii.org,87548140,울산광역시 울주군 온양읍 대안리,8287863
강경희,500924-2902501,010-5194-4110,osim@jusighoesa.org,38956801,광주광역시 북구 우산동,7823657
류정남,690822-1729194,010-7329-6651,ggu@ibaeg.kr,31894804,울산광역시 북구 어물동,3798548
구영진,680303-2213055,010-7491-8913,gimjunyeong@yu.com,80741858,충청북도 음성군 생극면 오생리,9073853
황건우,611107-1604998,010-2009-6530,migyeong94@baggimseo.kr,78105472,강원도 홍천군 서석면 검산리,19621733
오광수,931115-2132953,010-1621-7137,sunog65@jusighoesa.com,91647109,경상북도 성주군 벽진면 용암리,12662179
하서연,730226-2824748,010-4976-7648,ogja06@yu.org,39656110,전라북도 고창군 고창읍 죽림리,20914955
김진우,100611-3915718,010-4859-6608,seonghyeon48@yu.net,72730235,인천광역시 부평구 청천동,2068850
이영철,700625-2171051,010-9124-9658,jaeho01@igimbag.kr,35817714,부산광역시 연제구 거제동,5505354
정옥순,071024-4370098,010-4422-9391,geonui@gimryui.org,4979084,강원도 철원군 갈말읍 문혜리,610047
김현준,911126-2119246,010-7304-5218,jihugim@gimgang.kr,29706013,경기도 부천시 상동,3380546
